timestamp_utc,err_pan,err_tilt,error_deg,last_delta_pan,last_delta_tilt,dt_send,d_pan,d_tilt,current_pan_deg,current_tilt_deg,action_pan,action_tilt,next_err_pan,next_err_tilt,next_error_deg,use_model
2026-02-15T09:48:07.041,0.1865690999648013,0.04475108791859039,0.19186111886355045,0.08286642778811888,0.05597459375141976,0.6131172180175781,-0.004461456532642966,-0.13556994115575097,15.237992069567925,7.395334497729711,0.09724174500279405,0.023324729983679956,0.08932735496200728,0.0214263579349101,0.09186111886355038,0
2026-02-15T09:48:07.121,0.18436176258274983,0.03249776382575842,0.1872040708860066,0.09724174500279405,0.023324729983679956,0.08011555671691895,-0.027551919658386746,-0.15294562747816862,15.335233814570719,7.418659227713391,0.09848170593203204,0.01735953906982458,0.0858800566507174,0.015138224755934182,0.08720407088600629,0
2026-02-15T09:48:07.217,0.18167427510968537,0.0198552811431858,0.18275605168066145,0.09848170593203204,0.01735953906982458,0.09561467170715332,-0.02810748000365098,-0.13222325043685512,15.433715520502751,7.436018766783215,0.09940807619718865,0.010864363155470168,0.08226619891249598,0.008990917987715896,0.08275605168066072,0
2026-02-15T09:48:07.297,0.17752280088100214,0.0032578902218070027,0.17755269268961618,0.09940807619718865,0.010864363155470168,0.07969522476196289,-0.05209188180449993,-0.20826079568697614,15.53312359669994,7.446883129938685,0.09998316454222055,0.0018348864060891451,0.07753963633878236,0.0014230038157174718,0.07755269268961694,0
2026-02-15T09:48:07.376,0.17389741702663564,-0.009341949775432568,0.17414816586499648,0.09998316454222055,0.0018348864060891451,0.07973814010620117,-0.04546612009683131,-0.15801522308468907,15.63310676124216,7.448718016344775,0.09985601408024289,-0.00536436874257674,0.07404140294639205,-0.003977581032855504,0.07414816586499579,0
2026-02-15T09:48:07.472,0.1704049575020985,-0.020302415760253822,0.17161013264663075,0.09985601408024289,-0.00536436874257674,0.09597468376159668,-0.03638938298783551,-0.11420163688215222,15.732962775322404,7.443353647602198,0.0992977249501847,-0.011830546044771923,0.07110723255191331,-0.008471869715481972,0.07161013264663026,0
2026-02-15T09:48:07.552,0.16519998595277663,-0.03502767268965812,0.16887265383374367,0.0992977249501847,-0.011830546044771923,0.07965254783630371,-0.06534595177066725,-0.18486862416085675,15.83226050027259,7.431523101557426,0.09782518495588825,-0.020742063261552764,0.06737480099688753,-0.014285609428105417,0.06887265383374283,0
2026-02-15T09:48:07.654,0.15883330488676783,-0.05104683808357269,0.16683464394298755,0.09782518495588825,-0.020742063261552764,0.10186195373535156,-0.06250303310056397,-0.15726348068616575,15.930085685228478,7.410781038295873,0.09520403024988383,-0.03059726497873963,0.0636292746368845,-0.020449573104833085,0.06683464394298803,0
2026-02-15T09:48:07.750,0.15356513207509437,-0.06300733813252446,0.16598847685242324,0.09520403024988383,-0.03059726497873963,0.09586071968078613,-0.0549565330744058,-0.12476956243161899,16.025289715478362,7.380183773317134,0.0925155378174991,-0.03795886276403568,0.061049594257596596,-0.025048475368488532,0.06598847685242437,0
2026-02-15T09:48:07.830,0.1467672983497721,-0.07704436209608367,0.16576028956201624,0.0925155378174991,-0.03795886276403568,0.0798954963684082,-0.0850840664907645,-0.17569230559420682,16.11780525329586,7.342224910553098,0.08854189307799305,-0.04647938435656443,0.05822540527178077,-0.030564977739519605,0.06576028956201793,0
2026-02-15T09:48:07.910,0.14056992101832577,-0.0886894618419225,0.16620987737468604,0.08854189307799305,-0.04647938435656443,0.0797114372253418,-0.07774765513167856,-0.14609070104856453,16.20634714637385,7.295745526196534,0.08457374690280275,-0.0533599225526112,0.055996174115524155,-0.03532953928931093,0.0662098773746868,0
2026-02-15T09:48:08.006,0.1345804921925584,-0.09904691074885541,0.1670993698602212,0.08457374690280275,-0.0533599225526112,0.09625768661499023,-0.062222862780026825,-0.107601265635652,16.290920893276652,7.242385603643922,0.08053919790669178,-0.059274257486254,0.05404129428586657,-0.03977265326260149,0.06709936986022119,0
2026-02-15T09:48:08.085,0.12608266651131927,-0.1124235119016106,0.16892567839998787,0.08053919790669178,-0.059274257486254,0.07949113845825195,-0.10690280509320065,-0.16827789124922973,16.371460091183344,7.183111346157668,0.07463795185287136,-0.06655205589017109,0.05144471465844802,-0.04587145601143927,0.0689256783999878,0
2026-02-15T09:48:08.165,0.11924176164722766,-0.12219539805795598,0.17073462749915896,0.07463795185287136,-0.06655205589017109,0.07971525192260742,-0.0858167627787615,-0.12258489963542422,16.446098043036216,7.116559290267497,0.0698404087055012,-0.07157036615701048,0.04940135294172521,-0.05062503190094514,0.07073462749915783,0
2026-02-15T09:48:08.261,0.11207647015244859,-0.13157548716609746,0.17283878032672118,0.0698404087055012,-0.07157036615701048,0.09610152244567871,-0.07455960438950635,-0.09760604066853948,16.515938451741718,7.044988924110486,0.06484451576236991,-0.07612613726929643,0.0472319543900781,-0.055449349896800726,0.07283878032672055,0
2026-02-15T09:48:08.357,0.1011059728724284,-0.14440354854343518,0.17628046568583958,0.06484451576236991,-0.07612613726929643,0.09546685218811035,-0.11491420350179396,-0.1343718901725279,16.58078296750409,6.968862786841189,0.057355176864925965,-0.08191693162462242,0.04375079600750098,-0.06248661691881274,0.07628046568583872,0
2026-02-15T09:48:08.436,0.09353974174984359,-0.15226117589966215,0.1786984862078448,0.057355176864925965,-0.08191693162462242,0.07983589172363281,-0.09477230051837793,-0.0984222407564213,16.638138144369016,6.886945855216567,0.05234501071321176,-0.08520563275648943,0.04119473103663296,-0.06705554314317297,0.07869848620784559,0
2026-02-15T09:48:08.532,0.08592679169895945,-0.15941193274226517,0.18109549368303132,0.05234501071321176,-0.08520563275648943,0.0959012508392334,-0.07938321955410475,-0.07456374948216665,16.690483155082227,6.801740222460078,0.04744833234191669,-0.0880264491955175,0.038478459357044414,-0.07138548354674779,0.08109549368303222,0
2026-02-15T09:48:08.612,0.07530779622679162,-0.16819810174379768,0.18428745373126432,0.04744833234191669,-0.0880264491955175,0.07984113693237305,-0.1330015563425946,-0.11004563986826187,16.73793148742414,6.71371377326456,0.040864309914775104,-0.09126942628936162,0.03444348631201777,-0.07692867545443605,0.08428745373126481,0
2026-02-15T09:48:08.692,0.06723208314052798,-0.17400299701987887,0.18654006533534515,0.040864309914775104,-0.09126942628936162,0.07984590530395508,-0.10114123016729858,-0.07270122686922119,16.778795797338915,6.622444346975199,0.03604163160319695,-0.09327915518152724,0.031190451537330688,-0.0807238418383518,0.08654006533534517,0
2026-02-15T09:48:08.788,0.05855623594679216,-0.17943492117945414,0.18874777801853276,0.03604163160319695,-0.09327915518152724,0.09604215621948242,-0.09033374025786292,-0.056557707296386095,16.814837428942113,6.5291651917936715,0.031023536574318052,-0.09506597802800933,0.027532699372475378,-0.0843689431514445,0.08874777801853283,0
2026-02-15T09:48:08.868,0.04782075889452031,-0.18504825861663043,0.19112739991507022,0.031023536574318052,-0.09506597802800933,0.07972407341003418,-0.13465790937522099,-0.07040956635903389,16.84586096551643,6.434099213765662,0.025020357581262576,-0.09681932506739425,0.022800401313258334,-0.08822893354923611,0.0911273999150703,0
2026-02-15T09:48:08.948,0.03908861529608387,-0.1887400947838227,0.19274528068093294,0.025020357581262576,-0.09681932506739425,0.07969522476196289,-0.1095692197935068,-0.04632443384430119,16.87088132309769,6.3372798886982675,0.020279933785144377,-0.09792203166637303,0.018808681510940062,-0.09081806311744955,0.09274528068093292,0
2026-02-15T09:48:09.060,0.02808783987708452,-0.19230663116463376,0.19434702760487804,0.020279933785144377,-0.09792203166637303,0.1120917797088623,-0.09814078648382456,-0.03181800119575653,16.891161256882835,6.239357857031894,0.01445241546692918,-0.09895012727213273,0.013635424410153973,-0.09335650389250105,0.09434702760487787,0
2026-02-15T09:48:09.140,0.017084446860614833,-0.19469012781616346,0.19543828743009195,0.01445241546692918,-0.09895012727213273,0.07983946800231934,-0.13781896713227146,-0.02985361389758338,16.905613672349766,6.140407729759762,0.008741606921175014,-0.09961718882018136,0.008342839939441404,-0.09507293899598235,0.09543828743009233,0
2026-02-15T09:48:09.219,0.00791247761192082,-0.19578546702162036,0.1959452892999297,0.008741606921175014,-0.09961718882018136,0.07954764366149902,-0.11530158313329443,-0.013769599639153677,16.91435527927094,6.040790540939581,0.004038105554969145,-0.09991843525359537,0.003874372056952069,-0.0958670317680248,0.0959452892999295,0
2026-02-15T09:48:09.315,-0.0008656796037236347,-0.19608055514771383,0.19608246609070365,0.004038105554969145,-0.09991843525359537,0.09587883949279785,-0.09155468779223017,-0.0030777190009233903,16.918393384825908,5.940872105685985,-0.00044148751338285875,-0.0999990254391288,-0.00042419209034250116,-0.0960815297085853,0.09608246609070392,0
2026-02-15T09:48:09.395,-0.012294266679873544,-0.195362763358208,0.1957492229873494,-0.00044148751338285875,-0.0999990254391288,0.0802762508392334,-0.14236573029596966,0.008941521085025697,16.917951897312527,5.8408730802468565,-0.006280620935424138,-0.099802574118434,-0.006013645744449292,-0.09556018923977394,0.09574922298734931,0
2026-02-15T09:48:09.475,-0.02144339386270744,-0.1938861637819791,0.1950683563432153,-0.006280620935424138,-0.099802574118434,0.0794064998626709,-0.11521886997483578,0.018595449727448223,16.911671276377103,5.741070506128422,-0.010992758776814939,-0.09939395984905097,-0.010450635085891946,-0.09449220393292812,0.09506835634321524,0
2026-02-15T09:48:09.570,-0.03010632268304647,-0.1917415661910553,0.19409074906057364,-0.010992758776814939,-0.09939395984905097,0.09564328193664551,-0.09057540315353661,0.02242287746194626,16.900678517600287,5.641676546279371,-0.015511467099161236,-0.09878964717232085,-0.014594855583883515,-0.09295191901873423,0.09409074906057312,0
2026-02-15T09:48:09.651,-0.04124150884741695,-0.18790142036613755,0.1923741298294121,-0.015511467099161236,-0.09878964717232085,0.08019757270812988,-0.13884692252340042,0.04788356673703261,16.885167050501124,5.54288689910705,-0.021438178243606814,-0.09767499431070034,-0.019803330603810565,-0.09022642605543751,0.09237412982941248,0
2026-02-15T09:48:09.746,-0.05199523404060713,-0.18300832780306475,0.19025128753364987,-0.021438178243606814,-0.09767499431070034,0.09572792053222656,-0.1123363500784493,0.05111458115739129,16.863728872257518,5.44521190479635,-0.02732976723293434,-0.09619295100470528,-0.02466546680767223,-0.08681537679835927,0.0902512875336495,0
2026-02-15T09:48:09.842,-0.06048570105218687,-0.17829728709759696,0.18827756801631318,-0.02732976723293434,-0.09619295100470528,0.0959022045135498,-0.08853255307994656,0.049123382818610624,16.836399105024583,5.349018953791645,-0.03212581386591212,-0.0946991662236409,-0.028359887186276467,-0.08359812087395646,0.0882775680163141,0
2026-02-15T09:48:09.922,-0.07149898697928947,-0.1710277725971885,0.1853715300110031,-0.03212581386591212,-0.0946991662236409,0.07988262176513672,-0.1378683583956823,0.0910024525957799,16.804273291158673,5.254319787568004,-0.03857064079637553,-0.09226215729407682,-0.032928346182913515,-0.07876561530311132,0.08537153001100262,0
