timestamp_utc,err_pan,err_tilt,error_deg,last_delta_pan,last_delta_tilt,dt_send,d_pan,d_tilt,current_pan_deg,current_tilt_deg,action_pan,action_tilt,next_err_pan,next_err_tilt,next_error_deg,use_model
2026-02-15T12:08:23.054,0.0,-5.816302728453511,5.816302728453511,0.0,0.0,0.0,0.0,0.0,15.05319905577967,-2.0,0.0,-3.0,0.0,-2.816302728453511,2.816302728453511,0
2026-02-15T12:08:23.118,0.0,-5.962461906732077,5.962461906732077,0.0,-3.0,0.06370258331298828,0.0,-2.2943995467255367,15.05319905577967,-5.0,0.0,-3.0000000000000004,0.0,-2.962461906732077,2.962461906732077,0
2026-02-15T12:08:23.198,0.0,-6.0939070398812625,6.0939070398812625,0.0,-3.0000000000000004,0.07980680465698242,0.0,-1.6470416741297877,15.05319905577967,-8.0,0.0,-3.0,0.0,-3.0939070398812625,3.0939070398812625,0
2026-02-15T12:08:23.262,0.0,-6.196442300587325,6.196442300587325,0.0,-3.0,0.06394243240356445,0.0,-1.6035558368959821,15.05319905577967,-11.0,0.0,-3.0,0.0,-3.196442300587325,3.196442300587325,0
2026-02-15T12:08:23.342,0.0,-6.303580920450216,6.303580920450216,0.0,-3.0,0.08022761344909668,0.0,-1.335433216281184,15.05319905577967,-14.0,0.0,-3.0,0.0,-3.303580920450216,3.303580920450216,0
2026-02-15T12:08:23.405,0.0,-6.434871054417666,6.434871054417666,0.0,-3.0,0.06351423263549805,0.0,-2.067097853813516,15.05319905577967,-17.0,0.0,-3.0,0.0,-3.434871054417666,3.434871054417666,0
2026-02-15T12:08:23.469,0.0,-6.53824191221625,6.53824191221625,0.0,-3.0,0.06386828422546387,0.0,-1.618500622839197,15.05319905577967,-20.0,0.0,-3.0,0.0,-3.5382419122162503,3.5382419122162503,0
2026-02-15T12:08:23.533,0.0,-6.642597150783047,6.642597150783047,0.0,-3.0,0.06396317481994629,0.0,-1.6314893508734085,15.05319905577967,-23.0,0.0,-3.0,0.0,-3.642597150783047,3.642597150783047,0
2026-02-15T12:08:23.613,0.0,-6.746091930233192,6.746091930233192,0.0,-3.0,0.07976484298706055,0.0,-1.2974986920858576,15.05319905577967,-26.0,0.0,-3.0,0.0,-3.7460919302331916,3.7460919302331916,0
2026-02-15T12:08:23.686,0.0,-4.0,4.0,0.0,-3.0,0.07306885719299316,0.0,37.58224824811581,15.05319905577967,-29.0,0.0,-1.0,0.0,-3.0,3.0,0
2026-02-15T12:08:23.766,0.0,-3.0,3.0,0.0,-1.0,0.07970929145812988,0.0,12.54558887310252,15.05319905577967,-30.0,0.0,-1.0,0.0,-2.0,2.0,0
2026-02-15T12:08:23.830,0.0,-2.0,2.0,0.0,-1.0,0.06383180618286133,0.0,15.666171142569006,15.05319905577967,-31.0,0.0,-1.0,0.0,-1.0,1.0,0
2026-02-15T12:08:23.909,0.0,-1.0,1.0,0.0,-1.0,0.0798344612121582,0.0,12.52591906823951,15.05319905577967,-32.0,0.0,-1.0,0.0,0.0,0.0,0
2026-02-15T12:08:23.973,0.0,0.0,0.0,0.0,-1.0,0.06383252143859863,0.0,15.665995600094124,15.05319905577967,-33.0,0.0,0.0,0.0,0.0,0.0,0
2026-02-15T12:08:24.037,0.0,0.0,0.0,0.0,0.0,0.1279003620147705,0.0,0.0,15.05319905577967,-33.0,0.0,0.0,0.0,0.0,0.0,0
2026-02-15T12:08:24.101,0.0,0.0,0.0,0.0,0.0,0.1916353702545166,0.0,0.0,15.05319905577967,-33.0,0.0,0.0,0.0,0.0,0.0,0
2026-02-15T12:08:24.181,0.0,0.0,0.0,0.0,0.0,0.27162981033325195,0.0,0.0,15.05319905577967,-33.0,0.0,0.0,0.0,0.0,0.0,0
2026-02-15T12:08:24.261,0.0,0.0,0.0,0.0,0.0,0.3513648509979248,0.0,0.0,15.05319905577967,-33.0,0.0,0.0,0.0,0.0,0.0,0
2026-02-15T12:08:24.325,0.0,0.0,0.0,0.0,0.0,0.41530466079711914,0.0,0.0,15.05319905577967,-33.0,0.0,0.0,0.0,0.0,0.0,0
2026-02-15T12:08:24.389,0.0,0.0,0.0,0.0,0.0,0.47922778129577637,0.0,0.0,15.05319905577967,-33.0,0.0,0.0,0.0,0.0,0.0,0
2026-02-15T12:08:24.469,0.0,0.0,0.0,0.0,0.0,0.5590887069702148,0.0,0.0,15.05319905577967,-33.0,0.0,0.0,0.0,0.0,0.0,0
2026-02-15T12:08:24.532,0.0,8.019776146113685,8.019776146113685,0.0,0.0,0.6229264736175537,0.0,12.874354335175413,15.05319905577967,-33.0,0.0,3.0,0.0,5.019776146113685,5.019776146113685,0
2026-02-15T12:08:24.596,0.0,7.920807808933191,7.920807808933191,0.0,3.0,0.06371426582336426,0.0,-1.553315194039359,15.05319905577967,-30.0,0.0,3.0,0.0,4.920807808933191,4.920807808933191,0
2026-02-15T12:08:24.670,0.0,7.816679436336653,7.816679436336653,0.0,3.0,0.07425141334533691,0.0,-1.4023756303768358,15.05319905577967,-27.0,0.0,3.0,0.0,4.816679436336653,4.816679436336653,0
2026-02-15T12:08:24.757,0.0,7.6983874793639195,7.6983874793639195,0.0,3.0,0.08693408966064453,0.0,-1.3607085256715412,15.05319905577967,-24.0,0.0,3.0,0.0,4.6983874793639195,4.6983874793639195,0
2026-02-15T12:08:24.821,0.0,7.554896307050679,7.554896307050679,0.0,3.0,0.0635986328125,0.0,-2.2561990088101025,15.05319905577967,-21.0,0.0,3.0,0.0,4.554896307050679,4.554896307050679,0
2026-02-15T12:08:24.917,0.0,7.409514843964686,7.409514843964686,0.0,3.0,0.09576058387756348,0.0,-1.5181764479618602,15.05319905577967,-18.0,0.0,3.0,0.0,4.409514843964686,4.409514843964686,0
2026-02-15T12:08:24.981,0.0,7.291475003455479,7.291475003455479,0.0,3.0,0.06388020515441895,0.0,-1.8478312682914435,15.05319905577967,-15.0,0.0,3.0,0.0,4.291475003455479,4.291475003455479,0
2026-02-15T12:08:25.060,0.0,7.190793128955087,7.190793128955087,0.0,3.0,0.07982969284057617,0.0,-1.261208341380676,15.05319905577967,-12.0,0.0,3.0,0.0,4.190793128955087,4.190793128955087,0
2026-02-15T12:08:25.125,0.0,7.061443009808666,7.061443009808666,0.0,3.0,0.06489324569702148,0.0,-1.9932755367228958,15.05319905577967,-9.0,0.0,3.0,0.0,4.061443009808666,4.061443009808666,0
2026-02-15T12:08:25.188,0.0,6.956028415932105,6.956028415932105,0.0,3.0,0.06288838386535645,0.0,-1.6762172502675976,15.05319905577967,-6.0,0.0,3.0,0.0,3.9560284159321046,3.9560284159321046,0
2026-02-15T12:08:25.252,0.0,6.853467516263649,6.853467516263649,0.0,3.0,0.0638580322265625,0.0,-1.6060767313433486,15.05319905577967,-3.0,0.0,3.0,0.0,3.853467516263649,3.853467516263649,0
2026-02-15T12:08:25.332,0.0,6.749980506196048,6.749980506196048,0.0,3.0,0.07983040809631348,0.0,-1.2963357263907094,15.05319905577967,0.0,0.0,3.0,0.0,3.7499805061960476,3.7499805061960476,0
2026-02-15T12:08:25.396,0.0,6.613021053786847,6.613021053786847,0.0,3.0,0.0638730525970459,0.0,-2.144244667203132,15.05319905577967,3.0,0.0,3.0,0.0,3.613021053786847,3.613021053786847,0
2026-02-15T12:08:25.476,0.0,6.488572638086909,6.488572638086909,0.0,3.0,0.0797882080078125,0.0,-1.5597344370455377,15.05319905577967,6.0,0.0,3.0,0.0,3.488572638086909,3.488572638086909,0
2026-02-15T12:08:25.540,0.0,6.385493520602825,6.385493520602825,0.0,3.0,0.0639650821685791,0.0,-1.6114904255484317,15.05319905577967,9.0,0.0,3.0,0.0,3.385493520602825,3.385493520602825,0
2026-02-15T12:08:25.619,0.0,6.280921904732196,6.280921904732196,0.0,3.0,0.0798487663269043,0.0,-1.3096209331839697,15.05319905577967,12.0,0.0,3.0,0.0,3.280921904732196,3.280921904732196,0
2026-02-15T12:08:25.683,0.0,6.149981781448318,6.149981781448318,0.0,3.0,0.0637657642364502,0.0,-2.0534549354468368,15.05319905577967,15.0,0.0,3.0,0.0,3.149981781448318,3.149981781448318,0
2026-02-15T12:08:25.747,0.0,6.0472103315129395,6.0472103315129395,0.0,3.0,0.06386971473693848,0.0,-1.6090795200615091,15.05319905577967,18.0,0.0,3.0,0.0,3.0472103315129395,3.0472103315129395,0
2026-02-15T12:08:25.821,0.0,5.941470977446073,5.941470977446073,0.0,3.0,0.07403397560119629,0.0,-1.4282544359965141,15.05319905577967,21.0,0.0,3.0,0.0,2.941470977446073,2.941470977446073,0
2026-02-15T12:08:25.901,0.0,5.822346919602971,5.822346919602971,0.0,3.0,0.0797433853149414,0.0,-1.4938424970626623,15.05319905577967,24.0,0.0,2.9999999999999996,0.0,2.822346919602971,2.822346919602971,0
2026-02-15T12:08:25.965,0.0,5.692281628793452,5.692281628793452,0.0,2.9999999999999996,0.06386518478393555,0.0,-2.0365601579255905,15.05319905577967,27.0,0.0,3.0,0.0,2.6922816287934523,2.6922816287934523,0
2026-02-15T12:08:26.045,0.0,3.0,3.0,0.0,3.0,0.07982373237609863,0.0,-33.727834425336816,15.05319905577967,30.0,0.0,1.0,0.0,2.0,2.0,0
2026-02-15T12:08:26.109,0.0,2.0,2.0,0.0,1.0,0.06385612487792969,0.0,-15.660204904567042,15.05319905577967,31.0,0.0,1.0,0.0,1.0,1.0,0
2026-02-15T12:08:26.195,0.0,1.0,1.0,0.0,1.0,0.08609890937805176,0.0,-11.614548978885427,15.05319905577967,32.0,0.0,1.0,0.0,0.0,0.0,0
2026-02-15T12:08:26.258,0.0,0.0,0.0,0.0,1.0,0.06366276741027832,0.0,-15.707768302867565,15.05319905577967,33.0,0.0,0.0,0.0,0.0,0.0,0
2026-02-15T12:08:26.322,0.0,0.0,0.0,0.0,0.0,0.12747597694396973,0.0,0.0,15.05319905577967,33.0,0.0,0.0,0.0,0.0,0.0,0
2026-02-15T12:08:26.386,0.0,0.0,0.0,0.0,0.0,0.19145631790161133,0.0,0.0,15.05319905577967,33.0,0.0,0.0,0.0,0.0,0.0,0
