timestamp_utc,err_pan,err_tilt,error_deg,last_delta_pan,last_delta_tilt,dt_send,d_pan,d_tilt,current_pan_deg,current_tilt_deg,action_pan,action_tilt,next_err_pan,next_err_tilt,next_error_deg,use_model
2026-02-15T11:28:25.374,3.1932978340532934,-2.2660011924920314,3.9155986083030476,0.0,0.0,0.0,0.0,0.0,0.006689331133433285,2.2727986357704273,0.1157364034203314,-0.08212789467004439,3.077561430632962,-2.183873297821987,3.773683471127313,0
2026-02-15T11:28:25.425,3.076181113829308,-2.119859343142419,3.735865880861936,0.1157364034203314,-0.08212789467004439,0.051192283630371094,-2.28778073409687,2.854763237460073,0.12242573455376468,2.1906707411003827,0.0,0.0,3.076181113829308,-2.119859343142419,3.735865880861936,0
2026-02-15T11:28:25.496,3.072503536023697,-2.0556145944274355,3.6967322515569334,0.0,0.0,0.12190055847167969,-0.030168670691242218,0.5270258768331143,0.12242573455376468,2.1906707411003827,0.11135839099112942,-0.07450274053372376,2.961145145032568,-1.9811118538937114,3.5627496049523497,0
2026-02-15T11:28:25.550,2.9519011834302735,-1.889413451326443,3.5047972533072937,0.11135839099112942,-0.07450274053372376,0.05367851257324219,-2.2467528776783183,3.096232274957653,0.23378412554489408,2.1161680005666588,0.0,0.0,2.9519011834302735,-1.889413451326443,3.5047972533072937,0
2026-02-15T11:28:25.603,2.9422863794538117,-1.8232105243973993,3.4613791694919613,0.0,0.0,0.10666608810424805,-0.09013927619680791,0.620655806410951,0.23378412554489408,2.1161680005666588,0.10663886085388223,-0.06607959537053625,2.8356475185999295,-1.757130929026863,3.3359265506729527,0
2026-02-15T11:28:25.656,2.823420228987106,-1.690325898802104,3.2907299241376133,0.10663886085388223,-0.06607959537053625,0.05362844467163086,-2.216475812314299,2.4778758065603674,0.34042298639877633,2.0500884051961226,0.0,0.0,2.823420228987106,-1.690325898802104,3.2907299241376133,0
2026-02-15T11:28:25.709,2.8089173523198148,-1.6247283460786404,3.2449589967694186,0.0,0.0,0.10653877258300781,-0.13612768680990558,0.6157153037628098,0.34042298639877633,2.0500884051961226,0.10180509578394362,-0.05888589949391708,2.707112256535871,-1.5658424465847234,3.1273502101640567,0
2026-02-15T11:28:25.784,2.689796951417302,-1.4991549533682715,3.0793624687688905,0.10180509578394362,-0.05888589949391708,0.07517099380493164,-1.5846591201338842,1.6705032932813308,0.4422280821827199,1.9912025057022056,0.09748775130469556,-0.05433467577698007,2.5923092001126067,-1.4448202775912915,2.9677554858052977,0
2026-02-15T11:28:25.837,2.564835777452391,-1.355069236386433,2.9007921677880892,0.09748775130469556,-0.05433467577698007,0.052199602127075195,-2.393910468143121,2.760283816552375,0.5397158334874155,1.9368678299252255,0.0,0.0,2.564835777452391,-1.355069236386433,2.9007921677880892,0
2026-02-15T11:28:25.888,2.5429513178609113,-1.2929312498772578,2.8527657846237067,0.0,0.0,0.10330343246459961,-0.21184639338077174,0.6015094080292908,0.5397158334874155,1.9368678299252255,0.09216554637142627,-0.04686039965793253,2.450785771489485,-1.2460708502193254,2.749371466626804,0
2026-02-15T11:28:25.939,2.4265973287064986,-1.184166978072517,2.7001159285562,0.09216554637142627,-0.04686039965793253,0.05134773254394531,-2.2660005299130326,2.118190354591729,0.6318813798588417,1.8900074302672931,0.0,0.0,2.4265973287064986,-1.184166978072517,2.7001159285562,0
2026-02-15T11:28:25.990,2.400273792452816,-1.1229385326441332,2.649963250090986,0.0,0.0,0.10253500938415527,-0.25672730135576716,0.5971467286747566,0.6318813798588417,1.8900074302672931,0.09057762564708786,-0.04237562662824012,2.309696166805728,-1.0805629060158934,2.5499632500909866,0
2026-02-15T11:28:26.071,2.281117896405289,-1.0197303848114303,2.4986694289177507,0.09057762564708786,-0.04237562662824012,0.08088302612304688,-1.4731879080074946,1.2760173893060454,0.7224590055059296,1.847631803639053,0.09129330474873222,-0.040810936133040474,2.1898245916565573,-0.97891944867839,2.398669428917751,0
