t,pan,tilt,pan_target,tilt_target,error_mm,velocity_mm_s
1771175587.7673993,-16.25473360620786,-0.2321842301932937,-20.174622155645885,0.3808898970662724,3.967541571997755,62.326125414219
1771175587.8315945,-20.174622155645885,0.3808898970662724,-22.480950365252742,0.6307679605397968,2.319825178118741,36.13707511823092
1771175587.9112158,-22.480950365252742,0.6307679605397968,-22.874852587819277,0.46348545299642063,0.4279513970918375,5.3748345788902805
1771175587.97513,-22.874852587819277,0.46348545299642063,-21.471830273694138,-0.07308979006183591,1.5021266941893034,23.502200875665753
1771175588.039007,-21.471830273694138,-0.07308979006183591,-18.703106795371223,-0.8716797624173733,2.8815925533224434,45.11167618858885
1771175588.1028664,-18.703106795371223,-0.8716797624173733,-15.183687611327288,-1.7930961429422467,3.6380378694175293,56.969440603366934
1771175588.1667306,-15.183687611327288,-1.7930961429422467,-11.599710660756092,-2.7385561119060946,3.7065867499815424,58.03854028430104
1771175588.2310328,-11.599710660756092,-2.7385561119060946,-8.57375629668564,-3.6145139129221344,3.1501907692388826,48.99039960319953
1771175588.2945206,-8.57375629668564,-3.6145139129221344,-6.56330852427908,-4.350516169591081,2.140934274422334,33.72199615808017
1771175588.3585198,-6.56330852427908,-4.350516169591081,-5.808793252313546,-4.9066854706576715,0.9373460337986843,14.646220342380778
1771175588.4393463,-5.808793252313546,-4.9066854706576715,-6.331349264941875,-5.289835535920531,0.6479728071801719,8.016834076319128
1771175588.502199,-6.331349264941875,-5.289835535920531,-7.898373387704594,-5.517725756201993,1.5835083055734829,25.193989978492322
1771175588.565996,-7.898373387704594,-5.517725756201993,-10.107352227952926,-5.636453082129663,2.2121671940852035,34.675099074759125
1771175588.6300013,-10.107352227952926,-5.636453082129663,-12.487199971127485,-5.706002829040629,2.380863802906083,37.197872933509885
1771175588.6999953,-12.487199971127485,-5.706002829040629,-14.580714925381939,-5.788815086631581,2.0951521982171935,29.93332304272545
1771175588.7637827,-14.580714925381939,-5.788815086631581,-16.014523682927212,-5.9445779749284595,1.4422446500452366,22.610159467838322
1771175588.8273773,-16.014523682927212,-5.9445779749284595,-14.94984778019079,-4.657302723475668,1.6705126012306706,26.268160104194074
1771175588.9014955,-14.94984778019079,-4.657302723475668,-11.831989809549974,-2.1650189398131663,3.9915556846166567,53.853966475840316
1771175588.9812784,-11.831989809549974,-2.1650189398131663,-7.360868436696821,1.180851937257081,5.584422822173397,69.99517975081183
1771175589.0451965,-7.360868436696821,1.180851937257081,-2.6485278592738535,4.688118045005785,5.874271807483015,91.90308453520896
1771175589.1090772,-2.6485278592738535,4.688118045005785,1.397242772724125,7.806449437143596,5.108057427039115,79.96247484822761
1771175589.1729507,1.397242772724125,7.806449437143596,4.063856830858748,10.09605775234669,3.514702942225467,55.02597043499765
1771175589.2369244,4.063856830858748,10.09605775234669,4.950618904824191,11.303403340919523,1.4980087937224449,23.41602264248663
1771175589.300735,4.950618904824191,11.303403340919523,3.996307734192331,11.381298379788557,0.9574849593978796,15.005111306348295
1771175589.3648663,3.996307734192331,11.381298379788557,1.4666967229764283,10.478940162564678,2.6857368114273967,41.878747039314966
1771175589.4285088,1.4666967229764283,10.478940162564678,-2.10134839866505,8.905572960538477,3.899542324745471,61.27261205251156
1771175589.5083964,-2.10134839866505,8.905572960538477,-6.1401941654188406,7.020953561656851,4.456912093172352,55.789765872037336
1771175589.5723674,-6.1401941654188406,7.020953561656851,-9.887618852086007,5.2716375787923795,4.13561339950286,64.64821002254241
1771175589.636179,-9.887618852086007,5.2716375787923795,-12.77791760739336,3.9934039572409477,3.1603335403396455,49.526049840575155
1771175589.7000003,-12.77791760739336,3.9934039572409477,-14.446548341318072,3.4039843498381703,1.7696734161389698,27.728563645485178
1771175589.7638333,-14.446548341318072,3.4039843498381703,-14.77124053214216,3.5812734081750466,0.36994111556857556,5.795452596013741
1771175589.827825,-14.77124053214216,3.5812734081750466,-13.877000852570042,4.450816299845887,1.2473048725057287,19.491640552644245
1771175589.8916874,-13.877000852570042,4.450816299845887,-12.068300453516057,5.838558588421769,2.2797424839309963,35.697769039273474
1771175589.9558198,-12.068300453516057,5.838558588421769,-9.810512695335971,7.466340910023902,2.783393764365418,43.40070708482042
1771175590.0457013,-9.810512695335971,7.466340910023902,-7.563961775165147,9.068019896632862,2.7590517597654958,30.696575060854286
1771175590.1092286,-7.563961775165147,9.068019896632862,-5.8131713098857425,10.355236420288804,2.173060890100911,34.20670055729833
1771175590.1736445,-5.8131713098857425,10.355236420288804,-4.8867707755693255,11.124948888379352,1.2044398007022956,18.697855777055448
1771175590.2371514,-4.8867707755693255,11.124948888379352,-4.91639578461556,11.289813156171736,0.16750482964890356,2.637587152371408
1771175590.3008287,-4.91639578461556,11.289813156171736,-5.855376962841816,10.869746890375454,1.028659963604689,16.154261986906647
1771175590.3648033,-5.855376962841816,10.869746890375454,-7.500255408667775,9.980347467456118,1.8699348745429805,29.229324165614305
1771175590.4288802,-7.500255408667775,9.980347467456118,-9.540567463221608,8.804057048498004,2.3551077320773115,36.754395333656284
1771175590.5027351,-9.540567463221608,8.804057048498004,-11.63475726651166,7.544040085499114,2.444028166623488,33.09228497072526
1771175590.5824206,-11.63475726651166,7.544040085499114,-13.488845317511215,6.367711566581809,2.195766673687692,27.555428057491156
1771175590.6462593,-13.488845317511215,6.367711566581809,-14.788766116218731,5.477561381478455,1.5754876816249384,24.67918645121249
1771175590.7101507,-14.788766116218731,5.477561381478455,-15.399858630841715,4.961055116444272,0.8001329784778295,12.523326189124091
1771175590.7740324,-15.399858630841715,4.961055116444272,-15.316592104511507,4.8287067905399645,0.1563630192109758,2.447699054369363
1771175590.8380823,-15.316592104511507,4.8287067905399645,-14.652344279543005,5.019851583490187,0.6912029404215299,10.791621872068285
1771175590.901733,-14.652344279543005,5.019851583490187,-13.597989954588742,5.417520384581326,1.1268555887561735,17.703767851602702
1771175590.9657524,-13.597989954588742,5.417520384581326,-12.412726297299564,5.872926461796354,1.2697419550660283,19.83369306636549
1771175591.0296545,-12.412726297299564,5.872926461796354,-11.345348286707194,6.2419850564456105,1.129380389320006,17.67359270383904
1771175591.1094627,-11.345348286707194,6.2419850564456105,-10.59410565707129,6.3935073332253936,0.7663709864959639,9.602655476321825
1771175591.1733768,-10.59410565707129,6.3935073332253936,-10.294103546500374,6.253174882106304,0.3312015446583792,5.181982518201319
1771175591.2433498,-10.294103546500374,6.253174882106304,-10.475543055356384,5.801702726803596,0.48656695570864983,6.953639428517053
1771175591.3071024,-10.475543055356384,5.801702726803596,-11.088502615141639,5.061645641612553,0.9609390778158601,15.072927313739719
1771175591.3710327,-11.088502615141639,5.061645641612553,-12.012515151024914,4.096005192383821,1.3365106223506449,20.905754949291232
1771175591.4349318,-12.012515151024914,4.096005192383821,-13.054386838936285,3.0417862332311545,1.4821856253210055,23.195741597489643
1771175591.4988537,-13.054386838936285,3.0417862332311545,-14.04179239116432,2.0041155161901965,1.432386205454048,22.408369728171987
1771175591.562706,-14.04179239116432,2.0041155161901965,-14.820167892257894,1.0790482174873546,1.2089739152818995,18.93391032934004
1771175591.6425993,-14.820167892257894,1.0790482174873546,-15.279621094863122,0.30819724738226106,0.8973898057679087,11.232346609762434
1771175591.7065,-15.279621094863122,0.30819724738226106,-15.36798601898819,-0.25952508377583816,0.5745580955057683,8.99141970611123
1771175591.7703788,-15.36798601898819,-0.25952508377583816,-15.109084840647526,-0.6297782022556484,0.45179330660182326,7.072667081157381
1771175591.850162,-15.109084840647526,-0.6297782022556484,-14.5670403064566,-0.8588101629929341,0.5884453382306842,7.375554367960051
1771175591.9140303,-14.5670403064566,-0.8588101629929341,-13.36823715904998,-0.9647561609513344,1.203475608691518,18.84308656927565
1771175591.9780645,-13.36823715904998,-0.9647561609513344,-11.836588873897316,-0.9277003068112432,1.5320964740306482,23.926213030105274
1771175592.0420938,-11.836588873897316,-0.9277003068112432,-10.335057792830257,-0.7597117589236265,1.5108989839270528,23.597024299708714
1771175592.1059132,-10.335057792830257,-0.7597117589236265,-9.175266058738824,-0.49139331653714285,1.1904249883934404,18.653024494050914
1771175592.1856415,-9.175266058738824,-0.49139331653714285,-8.602340231902337,-0.15784160952487436,0.6629485231200613,8.315089912879788
1771175592.2566888,-8.602340231902337,-0.15784160952487436,-8.731818802251878,0.17949392347657395,0.36133082072407297,5.085777924006061
1771175592.3203905,-8.731818802251878,0.17949392347657395,-9.54416574724844,0.4741639839669796,0.8641400370279505,13.565430616603093
1771175592.3843238,-9.54416574724844,0.4741639839669796,-10.888939769599366,0.6872314144989047,1.3615487142013556,21.296369345342274
1771175592.4551551,-10.888939769599366,0.6872314144989047,-12.52202363150644,0.7984821208506901,1.6368688462076295,23.109400410397072
1771175592.5190222,-12.52202363150644,0.7984821208506901,-14.161583543035166,0.810744211358718,1.639605764309124,25.672153053497546
1771175592.5828872,-14.161583543035166,0.810744211358718,-15.453982011320557,0.7414597481430854,1.2942542785981062,20.2654875993159
1771175592.6467223,-15.453982011320557,0.7414597481430854,-16.150585853784744,0.6214019387102327,0.7068739568987422,11.07342933890665
1771175592.7265596,-16.150585853784744,0.6214019387102327,-16.10013096541589,0.4890166144233896,0.14167416788831394,1.7745355671011542
1771175592.7904613,-16.10013096541589,0.4890166144233896,-15.324869977499128,0.38078230925582457,0.7827798312429735,12.249756839158312
1771175592.8543665,-15.324869977499128,0.38078230925582457,-13.976575620334694,0.3243614925638807,1.3494743354794267,21.11680285332192
1771175592.918232,-13.976575620334694,0.3243614925638807,-12.292319504960751,0.3353070840414634,1.6842916814338655,26.372512652003344
1771175592.9820836,-12.292319504960751,0.3353070840414634,-10.541158642544783,0.4160519330273701,1.7530214193486613,27.454622259784877
1771175593.0465264,-10.541158642544783,0.4160519330273701,-8.96868273468509,0.5588769639153301,1.578948849788146,24.501527884413655
1771175593.1098924,-8.96868273468509,0.5588769639153301,-7.7935953901001085,0.7400100395161796,1.18896570954776,18.763483653223044
1771175593.1738045,-7.7935953901001085,0.7400100395161796,-7.1206467000896225,0.9358141925126063,0.7008560520659555,10.965927706895833
1771175593.2536123,-7.1206467000896225,0.9358141925126063,-6.964615133172486,1.1270550053235455,0.24681754062303923,3.0926509625599006
1771175593.3174677,-6.964615133172486,1.1270550053235455,-7.252102036952494,1.2849501873082938,0.3279933053265152,5.136499902938906
1771175593.3814077,-7.252102036952494,1.2849501873082938,-7.743141772090431,1.4108835762067435,0.5069311984123521,7.928226714590439
1771175593.4461756,-7.743141772090431,1.4108835762067435,-8.18483931761426,1.508346155879257,0.4523225355409525,6.983752319512763
1771175593.5092034,-8.18483931761426,1.508346155879257,-7.2166517618566886,1.6722139639055118,0.9819571282042566,15.579731692082806
1771175593.5731356,-7.2166517618566886,1.6722139639055118,-5.110285975565738,2.0273678617058786,2.1360971693206956,33.41192425786393
1771175593.6451914,-5.110285975565738,2.0273678617058786,-2.289987492037107,2.6688878911317033,2.8923401398086646,40.14027283657168
1771175593.7090468,-2.289987492037107,2.6688878911317033,0.7380128168495181,3.6515119716993976,3.1834471810176157,49.85399357474698
1771175593.7888486,0.7380128168495181,3.6515119716993976,3.4736034327136034,5.022149331273711,3.0597553479101056,38.34193501525411
1771175593.852615,3.4736034327136034,5.022149331273711,5.435684700670694,6.626887254285139,2.5347478579967544,39.75047514277944
1771175593.9165285,5.435684700670694,6.626887254285139,6.390887231811486,8.340174875864008,1.9615724176673046,30.691124167058277
1771175593.9804404,6.390887231811486,8.340174875864008,6.292360522135216,10.018967881054031,1.681681737664586,26.312491845342283
1771175594.0525744,6.292360522135216,10.018967881054031,5.276592382933788,11.545493966044951,1.8335939574438058,25.419268324395095
1771175594.116249,5.276592382933788,11.545493966044951,3.6107749395437656,12.855222345228999,2.1190413355908237,33.27917875783569
1771175594.1801183,3.6107749395437656,12.855222345228999,1.677394597014203,13.903556994023067,2.199310138371101,34.43457618552024
1771175594.2440622,1.677394597014203,13.903556994023067,-0.1456217071670567,14.702341790127713,1.990338060681813,31.126334411894003
1771175594.3240075,-0.1456217071670567,14.702341790127713,-1.5490346224195177,14.95628371255012,1.426202759309138,17.83972663967122
1771175594.4058764,-1.5490346224195177,14.95628371255012,-2.260817881222005,14.491813440356049,0.8499223736692206,10.381506398308323
1771175594.4679463,-2.260817881222005,14.491813440356049,-2.202297143292581,13.248664060728087,1.2445260370266227,20.050397692267463
1771175594.5314734,-2.202297143292581,13.248664060728087,-1.4588238570509278,11.394152626388017,1.9979902871267987,31.450987995050067
1771175594.5953352,-1.4588238570509278,11.394152626388017,-0.22785514752411196,9.145062799841108,2.5639206328806123,40.147924878194566
1771175594.6591685,-0.22785514752411196,9.145062799841108,1.2282377665245603,6.76573146642168,2.789520419092542,43.70012494353215
1771175594.7233768,1.2282377665245603,6.76573146642168,2.631693413136867,4.516204737765313,2.651425702324578,41.294146979725106
1771175594.7869031,2.631693413136867,4.516204737765313,3.7377240674185783,2.6126456203166812,2.2015542513943744,34.65574201006733
1771175594.8727841,3.7377240674185783,2.6126456203166812,4.364121735458744,1.1270403867288878,1.6122645405111407,18.773240160139583
1771175594.9366527,4.364121735458744,1.1270403867288878,4.424308228101411,0.14200332206092714,0.986874071331443,15.451650210097492
